ctime,openid,helloid,song,level
2018-01-26,oVdz500DldC8bwsZYAzZxLw7gL44,0,只要有你,8
2018-01-26,oVdz50yA3kBiDOTawkmmNz8OfqA4,0,原来你也在这里,5
2018-01-26,oVdz500CY9dcn4rlVncHi3TfZyjo,0,他不爱我,5
2018-01-26,0,18087925,丑八怪,2
2018-01-26,oVdz50xHOONADrP7DpZwGGGfV2Ls,0,遥远的她,2
2018-01-26,oVdz5037TrpHekvp_KLgh0VJc63M,0,自由行走的花,1
2018-01-26,oVdz504EQOzusO-xL-DJDaml1NNY,0,情非得已,2
2018-01-26,0,18113524,亲爱的那不是爱情,3
2018-01-26,oVdz50xd26aSZV4v8tdqzELBptIA,0,白狐,9
2018-01-26,oVdz50yZYTLEXjNMO7xEcvzPV7GA,0,淘汰,1
2018-01-26,oVdz505hD9zAFblT-gfkBxR8rW_Y,0,没那么简单,2
2018-01-26,oVdz504mHFkbWfqg8Ztuomg6LIeg,0,红豆,2
2018-01-26,oVdz509CRF7vSa9NE4UPUBZIupiU,0,心愿便利贴,4
2018-01-26,oVdz506ImLFZob2oQtc3WK3X8Opc,0,红玫瑰,6
2018-01-26,oVdz508pg0ldU9xWcxXZFVUR0Eow,0,情人,9
2018-01-26,oVdz50zTQNkf26NrrFp_27bg51z4,0,X,2
2018-01-26,oVdz50yP3kTr7B5kFO_r8I_D7qrw,0,逆战,10
2018-01-26,oVdz500CY9dcn4rlVncHi3TfZyjo,0,如果这就是爱情,9
2018-01-26,0,18113524,等一分钟,1
2018-01-26,oVdz50yZYTLEXjNMO7xEcvzPV7GA,0,你的眼神,1
2018-01-26,oVdz505hD9zAFblT-gfkBxR8rW_Y,0,童话,4
2018-01-26,oVdz5085DYRMbxwEzDrschIHaD8s,0,没有你陪伴真的好孤单,1
2018-01-26,oVdz508pg0ldU9xWcxXZFVUR0Eow,0,是否,1
2018-01-26,0,4525851,离人,1
2018-01-26,oVdz50xd26aSZV4v8tdqzELBptIA,0,至少还有你,2
2018-01-26,0,18113524,冷雨夜,1
2018-01-26,oVdz50xHOONADrP7DpZwGGGfV2Ls,0,千千阙歌,1
2018-01-26,oVdz508pg0ldU9xWcxXZFVUR0Eow,0,暧昧,1
2018-01-26,0,18039183,丑八怪,3
2018-01-26,oVdz508MB0NekE5KKp7MKMlRVr4Q,0,让泪化作相思雨,4
2018-01-26,oVdz50zwwGa8ZjSGfaYkQ3xsYX9s,0,倒带,12
2018-01-26,oVdz50-nTGgZ4GwXbESq_8RWm9pc,0,类似爱情,8
2018-01-26,oVdz50wPuJjIasbznlSxNx3JWs3g,0,Innocence,8
2018-01-26,oVdz50_nJoPNTM5OcSv6ZcaP7Pcg,0,刚好遇见你,1
2018-01-26,oVdz50yZYTLEXjNMO7xEcvzPV7GA,0,如果没有你,1
2018-01-26,oVdz507Vgseo3e_RLWK3PbLn9ZTg,0,情人,2
2018-01-26,oVdz508pg0ldU9xWcxXZFVUR0Eow,0,反转地球,2
2018-01-26,oVdz504EQOzusO-xL-DJDaml1NNY,0,今天你要嫁给我,13
2018-01-26,oVdz50wIL6rzvgW2SnnoV1k04wPU,0,彩虹,1
2018-01-26,oVdz50-sWTRi6zNlvmhhfERbS4RA,0,盛夏的果实,9
2018-01-26,oVdz50zwwGa8ZjSGfaYkQ3xsYX9s,0,被伤过的心还可以爱谁,1
2018-01-26,oVdz504mHFkbWfqg8Ztuomg6LIeg,0,续集,1
2018-01-26,oVdz50xd26aSZV4v8tdqzELBptIA,0,军中绿花,2
2018-01-26,oVdz501jZ2ufafSdoztCbI-4UHvw,0,千年等一回,4
2018-01-26,0,18113524,当,1
2018-01-26,oVdz500CY9dcn4rlVncHi3TfZyjo,0,手掌心,5
2018-01-26,oVdz50zTQNkf26NrrFp_27bg51z4,0,醉赤壁,3
2018-01-26,oVdz506ImLFZob2oQtc3WK3X8Opc,0,约定,6
2018-01-26,oVdz50yZYTLEXjNMO7xEcvzPV7GA,0,张三的歌,1
2018-01-26,oVdz508MB0NekE5KKp7MKMlRVr4Q,0,让全世界知道我爱你,4
2018-01-26,0,18087925,匆匆那年,7
2018-01-26,oVdz50-P6NTjIUbq2PJKsalAMpsk,0,离人,9
2018-01-26,oVdz50_3NbHqFY_S_2_KGwmiFuAI,0,爱之初体验,2
2018-01-26,oVdz504mHFkbWfqg8Ztuomg6LIeg,0,必杀技,1
2018-01-26,0,18113524,你是我心内的一首歌,2
2018-01-26,oVdz500DldC8bwsZYAzZxLw7gL44,0,拯救,1
2018-01-26,oVdz50yA3kBiDOTawkmmNz8OfqA4,0,盛夏的果实,12
2018-01-26,oVdz50xd26aSZV4v8tdqzELBptIA,0,后来,1
2018-01-26,oVdz50_3NbHqFY_S_2_KGwmiFuAI,0,冰雨,5
2018-01-26,oVdz506G8ItqFMzhS1_Z97n_uP7A,0,海阔天空,1
2018-01-26,oVdz50-nTGgZ4GwXbESq_8RWm9pc,0,你是我的眼,1
2018-01-26,oVdz506ImLFZob2oQtc3WK3X8Opc,0,平凡之路,1
2018-01-26,oVdz507v8hmdrxTlSyZsXOuU2OcU,0,你是我的眼,3
2018-01-26,oVdz500CY9dcn4rlVncHi3TfZyjo,0,爱的勇气,1
2018-01-26,oVdz50_nJoPNTM5OcSv6ZcaP7Pcg,0,黑暗骑士,2
2018-01-26,oVdz50zIvfkMOVYkjhAscTk_Qdg4,0,暧昧,1
2018-01-26,oVdz50406a6iAznOgaen3Qn_PLhk,0,暖暖,1
2018-01-26,oVdz504mHFkbWfqg8Ztuomg6LIeg,0,当你,2
2018-01-26,oVdz508pg0ldU9xWcxXZFVUR0Eow,0,怎么唱情歌,3
2018-01-26,oVdz507Vgseo3e_RLWK3PbLn9ZTg,0,不浪漫罪名,2
2018-01-26,oVdz50yA3kBiDOTawkmmNz8OfqA4,0,有点甜,10
2018-01-26,oVdz50xd26aSZV4v8tdqzELBptIA,0,红豆,2
2018-01-26,oVdz50-nTGgZ4GwXbESq_8RWm9pc,0,我们的纪念,1
2018-01-26,oVdz50_3NbHqFY_S_2_KGwmiFuAI,0,算你狠,2
2018-01-26,oVdz501jZ2ufafSdoztCbI-4UHvw,0,甜蜜蜜,2
2018-01-26,oVdz509jmX3RLrY9Meetxdj9ODXg,0,小跳蛙,4
2018-01-26,oVdz508pg0ldU9xWcxXZFVUR0Eow,0,我的快乐,1
2018-01-26,oVdz50zTQNkf26NrrFp_27bg51z4,0,类似爱情,4
2018-01-26,oVdz50zTQNkf26NrrFp_27bg51z4,0,类似爱情,4
2018-01-26,oVdz50zwwGa8ZjSGfaYkQ3xsYX9s,0,广岛之恋,6
2018-01-26,oVdz50-P6NTjIUbq2PJKsalAMpsk,0,浪费,2
2018-01-26,oVdz504X8aAgYtTqc0W9bEu1SaQU,0,打电话,1
2018-01-26,oVdz500CY9dcn4rlVncHi3TfZyjo,0,爱太痛,2
2018-01-26,oVdz5017REpclMyK_6UcE8TzV16E,0,Something Just Like This,8
2018-01-26,oVdz50-sWTRi6zNlvmhhfERbS4RA,0,好想再爱你,2
2018-01-26,oVdz5055xMrr9-fjttWZhr5bNknA,0,知足,8
2018-01-26,oVdz50wOsOl-lj5hwYjARpBIRfSY,0,伤,1
2018-01-26,oVdz507v8hmdrxTlSyZsXOuU2OcU,0,最炫民族风,3
2018-01-26,oVdz501jZ2ufafSdoztCbI-4UHvw,0,练习,1
2018-01-26,oVdz508L9TVub1fVaw6DOQ6L0IdA,0,追光者,1
2018-01-26,oVdz508MB0NekE5KKp7MKMlRVr4Q,0,再度重相逢,4
2018-01-26,oVdz50yZYTLEXjNMO7xEcvzPV7GA,0,一人饮酒醉,1
2018-01-26,oVdz508pg0ldU9xWcxXZFVUR0Eow,0,单身情歌,5
2018-01-26,oVdz506ImLFZob2oQtc3WK3X8Opc,0,你是另一个我,3
2018-01-26,oVdz501jZ2ufafSdoztCbI-4UHvw,0,笨小孩,1
2018-01-26,oVdz50_nJoPNTM5OcSv6ZcaP7Pcg,0,李白,2
2018-01-26,oVdz506G8ItqFMzhS1_Z97n_uP7A,0,多少,1
2018-01-26,oVdz50yP3kTr7B5kFO_r8I_D7qrw,0,无赖,4
2018-01-26,oVdz50whpwRrfc8jXoj0VF4nur_I,0,晴天,1
2018-01-26,oVdz50-sWTRi6zNlvmhhfERbS4RA,0,沙话,4
2018-01-26,oVdz504mHFkbWfqg8Ztuomg6LIeg,0,末日,1
2018-01-26,oVdz50xd26aSZV4v8tdqzELBptIA,0,单身情歌,4
2018-01-26,oVdz507CjuVDiKGeiRKhBE57JEvg,0,倒带,12
2018-01-26,oVdz50zIvfkMOVYkjhAscTk_Qdg4,0,约定,3
2018-01-26,oVdz508pg0ldU9xWcxXZFVUR0Eow,0,暗涌,4
2018-01-26,oVdz50yZYTLEXjNMO7xEcvzPV7GA,0,最炫民族风,1
2018-01-26,oVdz50-P6NTjIUbq2PJKsalAMpsk,0,说谎,5
2018-01-26,0,18087925,过火,6
2018-01-26,oVdz50406a6iAznOgaen3Qn_PLhk,0,亲爱的那不是爱情,5
2018-01-26,oVdz507CjuVDiKGeiRKhBE57JEvg,0,当你,4
2018-01-26,oVdz50xd26aSZV4v8tdqzELBptIA,0,爱如潮水,1
2018-01-26,oVdz504X8aAgYtTqc0W9bEu1SaQU,0,打电话,1
2018-01-26,oVdz50zwwGa8ZjSGfaYkQ3xsYX9s,0,盛夏的果实,10
2018-01-26,oVdz507v8hmdrxTlSyZsXOuU2OcU,0,爱之初体验,2
2018-01-26,oVdz506G8ItqFMzhS1_Z97n_uP7A,0,浮夸,2
2018-01-26,oVdz50zTQNkf26NrrFp_27bg51z4,0,舍不得,10
2018-01-26,oVdz50_NV2P1qh7ufr6HRob6c_aw,0,爱在记忆中找你,1
2018-01-26,oVdz5037TrpHekvp_KLgh0VJc63M,0,身骑白马,14
2018-01-26,oVdz50yZYTLEXjNMO7xEcvzPV7GA,0,恋爱Ing,1
2018-01-26,oVdz500CY9dcn4rlVncHi3TfZyjo,0,绿袖子,13
2018-01-26,oVdz507Vgseo3e_RLWK3PbLn9ZTg,0,王妃,1
2018-01-26,oVdz50xd26aSZV4v8tdqzELBptIA,0,怒放的生命,1
2018-01-26,oVdz5017REpclMyK_6UcE8TzV16E,0,男孩,7
2018-01-26,oVdz508pg0ldU9xWcxXZFVUR0Eow,0,舍不得,4
2018-01-26,oVdz506ImLFZob2oQtc3WK3X8Opc,0,童年时,4
2018-01-26,oVdz50zwCK58wJR35qc_eJq9E9Ns,0,爱之初体验,1
2018-01-26,oVdz509jmX3RLrY9Meetxdj9ODXg,0,晴天,4
2018-01-26,oVdz506G8ItqFMzhS1_Z97n_uP7A,0,稻香,3
2018-01-26,oVdz507Vgseo3e_RLWK3PbLn9ZTg,0,红豆,2
2018-01-26,oVdz50zwwGa8ZjSGfaYkQ3xsYX9s,0,幸福恋人,1
2018-01-26,oVdz508Z--8u2hakkP3YnvQi6SwY,0,十年,2
2018-01-26,oVdz50xd26aSZV4v8tdqzELBptIA,0,天使的翅膀,1
2018-01-26,oVdz508pg0ldU9xWcxXZFVUR0Eow,0,别找我麻烦,5
2018-01-26,oVdz509EWlH3qhLfJgvAqOuIpKw8,0,80000!,3
2018-01-26,oVdz50_NV2P1qh7ufr6HRob6c_aw,0,爱在记忆中找你,1
2018-01-26,oVdz50whpwRrfc8jXoj0VF4nur_I,0,成都,1
2018-01-26,oVdz509EWlH3qhLfJgvAqOuIpKw8,0,80000!,3
2018-01-26,oVdz507Vgseo3e_RLWK3PbLn9ZTg,0,王妃,1
2018-01-26,oVdz500k099Tod06b6jQ2o9PEO6A,0,没那么简单,1
2018-01-26,oVdz504mHFkbWfqg8Ztuomg6LIeg,0,淋雨一直走,1
2018-01-26,oVdz50zwwGa8ZjSGfaYkQ3xsYX9s,0,喜欢你,6
2018-01-26,oVdz5085DYRMbxwEzDrschIHaD8s,0,说好的幸福呢,1
2018-01-26,oVdz507v8hmdrxTlSyZsXOuU2OcU,0,大海,7
2018-01-26,oVdz506G8ItqFMzhS1_Z97n_uP7A,0,晴天,5
2018-01-26,oVdz500k099Tod06b6jQ2o9PEO6A,0,好心分手,1
2018-01-26,oVdz50yP3kTr7B5kFO_r8I_D7qrw,0,逆态度,1
2018-01-26,oVdz50zwCK58wJR35qc_eJq9E9Ns,0,我想大声告诉你,1
2018-01-26,oVdz50zTQNkf26NrrFp_27bg51z4,0,说谎,4
2018-01-26,oVdz502J9nkztPDkQproVxxsGY54,0,暗里着迷,1
2018-01-26,oVdz503QY9SPzmzbJpnOiDKsMTiY,0,突然的自我,2
2018-01-26,oVdz50-dYbuofO4IQ-9RWkI-gqKw,0,喜欢,1
2018-01-26,oVdz509jmX3RLrY9Meetxdj9ODXg,0,大艺术家,1
2018-01-26,oVdz5051aQnAIaI2X80lkqpdT--w,0,如果这就是爱情,12
2018-01-26,oVdz504mHFkbWfqg8Ztuomg6LIeg,0,晴天,1
2018-01-26,oVdz509EWlH3qhLfJgvAqOuIpKw8,0,南下,4
2018-01-26,oVdz50_vjrDipjHL6A7wZ8gI_35o,0,给我一首歌的时间,10
2018-01-26,oVdz505m2HmjOcFSxY5ZSkHFzw_M,0,淘汰,3
2018-01-26,oVdz50zwwGa8ZjSGfaYkQ3xsYX9s,0,断点,1
2018-01-26,oVdz508Z--8u2hakkP3YnvQi6SwY,0,至少还有你,4
2018-01-26,oVdz508pg0ldU9xWcxXZFVUR0Eow,0,有点甜,12
2018-01-26,oVdz508MB0NekE5KKp7MKMlRVr4Q,0,这条街,8
2018-01-26,oVdz50zIvfkMOVYkjhAscTk_Qdg4,0,情人,4
2018-01-26,oVdz50xd26aSZV4v8tdqzELBptIA,0,折子戏,2
2018-01-26,oVdz506ImLFZob2oQtc3WK3X8Opc,0,夜半歌声,1
2018-01-26,oVdz50whpwRrfc8jXoj0VF4nur_I,0,稻香,1
2018-01-26,oVdz504mHFkbWfqg8Ztuomg6LIeg,0,稻香,2
2018-01-26,oVdz50zwCK58wJR35qc_eJq9E9Ns,0,偏爱,1
2018-01-26,oVdz507v8hmdrxTlSyZsXOuU2OcU,0,宁夏,2
2018-01-26,oVdz504X8aAgYtTqc0W9bEu1SaQU,0,小老鼠上灯台,1
2018-01-26,oVdz508Z--8u2hakkP3YnvQi6SwY,0,男人Ktv,1
2018-01-26,oVdz50zwwGa8ZjSGfaYkQ3xsYX9s,0,离人,2
2018-01-26,oVdz508MB0NekE5KKp7MKMlRVr4Q,0,等一分钟,2
2018-01-26,oVdz50xd26aSZV4v8tdqzELBptIA,0,对面的女孩看过来,1
2018-01-26,oVdz500k099Tod06b6jQ2o9PEO6A,0,够钟,2
2018-01-26,oVdz5047WRxqu5m4yoc6qJ1c9qVg,0,红尘来去一场梦,1
2018-01-26,oVdz503QY9SPzmzbJpnOiDKsMTiY,0,如果你是我的传说,1
2018-01-26,oVdz508MB0NekE5KKp7MKMlRVr4Q,0,新不了情,1
2018-01-26,oVdz50-X4kKbYV2me5IiwIGf6ja8,0,爱我别走,1
2018-01-26,oVdz509jmX3RLrY9Meetxdj9ODXg,0,改变自己,2
2018-01-26,oVdz509JKSo1Sfbnfd8Nicf4ve48,0,类似爱情,4
2018-01-26,oVdz5051aQnAIaI2X80lkqpdT--w,0,忘记拥抱,3
2018-01-26,oVdz508YtHi9p5kaeEMWDcH1a8Nk,0,今天,5
2018-01-26,oVdz50zwCK58wJR35qc_eJq9E9Ns,0,此生不换,1
2018-01-26,oVdz508pg0ldU9xWcxXZFVUR0Eow,0,红色高跟鞋,1
2018-01-26,oVdz50yP3kTr7B5kFO_r8I_D7qrw,0,安静,4
2018-01-26,oVdz503QY9SPzmzbJpnOiDKsMTiY,0,因为爱所以爱,1
2018-01-26,oVdz50wbrBm6SiiZ3ZINTDFLEfhc,0,类似爱情,4
2018-01-26,oVdz50-dYbuofO4IQ-9RWkI-gqKw,0,不能说的秘密,3
2018-01-26,oVdz50xd26aSZV4v8tdqzELBptIA,0,一生有你,1
2018-01-26,oVdz50zTQNkf26NrrFp_27bg51z4,0,太傻,4
2018-01-26,oVdz504X8aAgYtTqc0W9bEu1SaQU,0,小老鼠上灯台,1
2018-01-26,oVdz50-X4kKbYV2me5IiwIGf6ja8,0,隐形的翅膀,1
2018-01-26,oVdz508pg0ldU9xWcxXZFVUR0Eow,0,自由,1
2018-01-26,oVdz504mHFkbWfqg8Ztuomg6LIeg,0,流星,2
2018-01-26,oVdz501jZ2ufafSdoztCbI-4UHvw,0,最炫民族风,1
2018-01-26,oVdz50whpwRrfc8jXoj0VF4nur_I,0,甜甜的,1
2018-01-26,oVdz50zS8mPFTUvUmNmOcN0mXAQk,0,你是我的眼,9
2018-01-26,oVdz50ylxsFEQ-rLF1ySLXaxXQVg,0,你是我的眼,7
2018-01-26,oVdz500C7Jo9tSCTp63UB5OA2VEU,0,水手,6
2018-01-26,oVdz502J9nkztPDkQproVxxsGY54,0,传闻,1
2018-01-26,oVdz508Z--8u2hakkP3YnvQi6SwY,0,安静,12
2018-01-26,oVdz504mHFkbWfqg8Ztuomg6LIeg,0,小聪明,1
2018-01-26,oVdz50wbrBm6SiiZ3ZINTDFLEfhc,0,好心分手,2
2018-01-26,oVdz50zwwGa8ZjSGfaYkQ3xsYX9s,0,勇气,10
2018-01-26,oVdz508pg0ldU9xWcxXZFVUR0Eow,0,广岛之恋,1
2018-01-26,oVdz50-X4kKbYV2me5IiwIGf6ja8,0,十年,1
2018-01-26,oVdz50zIvfkMOVYkjhAscTk_Qdg4,0,电灯胆,2
2018-01-26,oVdz503QY9SPzmzbJpnOiDKsMTiY,0,离歌,1
2018-01-26,oVdz500k099Tod06b6jQ2o9PEO6A,0,我们的天空,3
2018-01-26,oVdz50xd26aSZV4v8tdqzELBptIA,0,趁早,1
2018-01-26,oVdz50zwCK58wJR35qc_eJq9E9Ns,0,后来,1
2018-01-26,0,17960786,类似爱情,5
2018-01-26,oVdz5085DYRMbxwEzDrschIHaD8s,0,丑八怪,1
2018-01-26,oVdz502J9nkztPDkQproVxxsGY54,0,过火,1
2018-01-26,oVdz508YtHi9p5kaeEMWDcH1a8Nk,0,月半小夜曲,5
2018-01-26,oVdz507v8hmdrxTlSyZsXOuU2OcU,0,海阔天空,2
2018-01-26,oVdz507CjuVDiKGeiRKhBE57JEvg,0,安静,11
2018-01-26,oVdz50_vjrDipjHL6A7wZ8gI_35o,0,南山南,3
2018-01-26,oVdz503QY9SPzmzbJpnOiDKsMTiY,0,我的好兄弟,1
2018-01-26,oVdz509JKSo1Sfbnfd8Nicf4ve48,0,此生不换,1
2018-01-26,oVdz50xf0EoO2pIH4RcI11BjX0Sg,0,匆匆那年,10
2018-01-26,oVdz50whpwRrfc8jXoj0VF4nur_I,0,偏爱,1
2018-01-26,oVdz508pg0ldU9xWcxXZFVUR0Eow,0,带我走,1
2018-01-26,oVdz504X8aAgYtTqc0W9bEu1SaQU,0,打电话,1
2018-01-26,oVdz50-X4kKbYV2me5IiwIGf6ja8,0,童话,1
2018-01-26,oVdz50zTQNkf26NrrFp_27bg51z4,0,爱丫爱丫,4
2018-01-26,oVdz500k099Tod06b6jQ2o9PEO6A,0,旧日的足迹,2
2018-01-26,oVdz502J9nkztPDkQproVxxsGY54,0,你是我的眼,1
2018-01-26,oVdz509jmX3RLrY9Meetxdj9ODXg,0,春雨里洗过的太阳,1
2018-01-26,oVdz509EWlH3qhLfJgvAqOuIpKw8,0,追光者,3
2018-01-26,oVdz50-3myNrnXA9YJR47LtbjlaQ,0,其实不想走,5
2018-01-26,oVdz505m2HmjOcFSxY5ZSkHFzw_M,0,好心分手,2
2018-01-26,oVdz509EWlH3qhLfJgvAqOuIpKw8,0,追光者,3
2018-01-26,oVdz5098W-BJtREJMf6UPpaAH9C0,0,小苹果,6
2018-01-26,oVdz50_vjrDipjHL6A7wZ8gI_35o,0,斑马斑马,2
2018-01-26,oVdz50-X4kKbYV2me5IiwIGf6ja8,0,当,1
2018-01-26,oVdz501jZ2ufafSdoztCbI-4UHvw,0,溜溜的情歌,1
2018-01-26,0,17960786,样,1
2018-01-26,oVdz50zwCK58wJR35qc_eJq9E9Ns,0,没那么简单,1
2018-01-26,oVdz50zwwGa8ZjSGfaYkQ3xsYX9s,0,相见恨晚,5
2018-01-26,oVdz50x1n_JBwSJXZ76lkbHqNn5M,0,小兔乖乖,1
2018-01-26,oVdz509EWlH3qhLfJgvAqOuIpKw8,0,南山南,1
2018-01-26,oVdz50zIvfkMOVYkjhAscTk_Qdg4,0,十年,2
2018-01-26,oVdz503ujn6v2NDgc5nffySwessw,0,给我一首歌的时间,15
2018-01-26,oVdz507v8hmdrxTlSyZsXOuU2OcU,0,盛夏的果实,8
2018-01-26,oVdz50ylxsFEQ-rLF1ySLXaxXQVg,0,水手,8
2018-01-26,oVdz50xWLGpz4B-2f2_Touni70jU,0,小兔乖乖,1
2018-01-26,oVdz500C7Jo9tSCTp63UB5OA2VEU,0,江南,8
2018-01-26,oVdz508pg0ldU9xWcxXZFVUR0Eow,0,雨爱,6
2018-01-26,oVdz50_uFtVQHVlu1ThX8Js7GPKA,0,不要说话,7
2018-01-26,oVdz50whpwRrfc8jXoj0VF4nur_I,0,此生不换,1
2018-01-26,oVdz50zS8mPFTUvUmNmOcN0mXAQk,0,独家记忆,9
2018-01-26,oVdz505m2HmjOcFSxY5ZSkHFzw_M,0,浪花一朵朵,3
2018-01-26,oVdz504mHFkbWfqg8Ztuomg6LIeg,0,人间,8
2018-01-26,oVdz50wbrBm6SiiZ3ZINTDFLEfhc,0,离人,5
2018-01-26,oVdz50xd26aSZV4v8tdqzELBptIA,0,有一种爱叫做放手,6
2018-01-26,oVdz50-3myNrnXA9YJR47LtbjlaQ,0,你就不要想起我,1
2018-01-26,oVdz509JKSo1Sfbnfd8Nicf4ve48,0,亲爱的那不是爱情,2
2018-01-26,oVdz50-X4kKbYV2me5IiwIGf6ja8,0,关不上的窗,1
2018-01-26,oVdz508MB0NekE5KKp7MKMlRVr4Q,0,有没有人告诉你,1
2018-01-26,oVdz508YtHi9p5kaeEMWDcH1a8Nk,0,勇气,3
2018-01-26,oVdz50zwCK58wJR35qc_eJq9E9Ns,0,画心,1
2018-01-26,oVdz504X8aAgYtTqc0W9bEu1SaQU,0,打电话,1
2018-01-26,oVdz507CjuVDiKGeiRKhBE57JEvg,0,搁浅,6
2018-01-26,oVdz5017REpclMyK_6UcE8TzV16E,0,平凡之路,14
2018-01-26,oVdz50xf0EoO2pIH4RcI11BjX0Sg,0,匆匆那年,4
2018-01-26,oVdz509JKSo1Sfbnfd8Nicf4ve48,0,舍不得,1
2018-01-26,oVdz502J9nkztPDkQproVxxsGY54,0,冷雨夜,1
2018-01-26,oVdz504mHFkbWfqg8Ztuomg6LIeg,0,给我一个理由忘记,1
2018-01-26,oVdz50whpwRrfc8jXoj0VF4nur_I,0,简单爱,1
2018-01-26,oVdz505Lc4ozHeLfBHzz9SikOctw,0,祝我生日快乐,5
2018-01-26,oVdz505Jg3Lu16DEqxfyS-ObvwjA,0,遇见,8
2018-01-26,oVdz50zwwGa8ZjSGfaYkQ3xsYX9s,0,情人,1
2018-01-26,oVdz508MB0NekE5KKp7MKMlRVr4Q,0,亏欠一生,1
2018-01-26,0,17960786,越长大越孤单,4
2018-01-26,oVdz50zS8mPFTUvUmNmOcN0mXAQk,0,宁夏,2
2018-01-26,oVdz509JKSo1Sfbnfd8Nicf4ve48,0,面具,2
2018-01-26,oVdz50zTQNkf26NrrFp_27bg51z4,0,我爱他,11
2018-01-26,oVdz501jZ2ufafSdoztCbI-4UHvw,0,爱,3
2018-01-26,oVdz509EWlH3qhLfJgvAqOuIpKw8,0,可乐,1
2018-01-26,oVdz505m2HmjOcFSxY5ZSkHFzw_M,0,情非得已,1
2018-01-26,oVdz5017REpclMyK_6UcE8TzV16E,0,Change,1
2018-01-26,oVdz507v8hmdrxTlSyZsXOuU2OcU,0,曹操,10
2018-01-26,oVdz500C7Jo9tSCTp63UB5OA2VEU,0,K歌之王,7
2018-01-26,oVdz509EWlH3qhLfJgvAqOuIpKw8,0,那就这样吧,1
2018-01-26,oVdz505Jg3Lu16DEqxfyS-ObvwjA,0,不浪漫罪名,1
2018-01-26,oVdz50-3myNrnXA9YJR47LtbjlaQ,0,雨蝶,5
2018-01-26,oVdz504X8aAgYtTqc0W9bEu1SaQU,0,小燕子,1
2018-01-26,oVdz503ujn6v2NDgc5nffySwessw,0,第一次,14
2018-01-26,oVdz50xWLGpz4B-2f2_Touni70jU,0,拔萝卜,1
2018-01-26,oVdz50_uFtVQHVlu1ThX8Js7GPKA,0,浮夸-2010版,11
2018-01-26,oVdz50zwCK58wJR35qc_eJq9E9Ns,0,天后,1
2018-01-26,0,17960786,醉赤壁,1
2018-01-26,oVdz504N6DO_xsGjOD8AOb_rMFTE,0,假装,1
2018-01-26,oVdz501jZ2ufafSdoztCbI-4UHvw,0,嘻唰唰,1
2018-01-26,oVdz508YtHi9p5kaeEMWDcH1a8Nk,0,为情所伤,11
2018-01-26,oVdz505Lc4ozHeLfBHzz9SikOctw,0,挪威的森林,1
2018-01-26,oVdz507CjuVDiKGeiRKhBE57JEvg,0,退后,10
2018-01-26,oVdz509jmX3RLrY9Meetxdj9ODXg,0,奔跑,2
2018-01-26,oVdz508pg0ldU9xWcxXZFVUR0Eow,0,Lydia,6
2018-01-26,oVdz50wlxl155DD3ZHR7wnLygrAI,0,浪费,1
2018-01-26,oVdz50yP3kTr7B5kFO_r8I_D7qrw,0,年度之歌,2
2018-01-26,oVdz50zTQNkf26NrrFp_27bg51z4,0,无与伦比的美丽,1
2018-01-26,oVdz503ujn6v2NDgc5nffySwessw,0,海阔天空,1
2018-01-26,oVdz509EWlH3qhLfJgvAqOuIpKw8,0,离人,1
2018-01-26,oVdz504mHFkbWfqg8Ztuomg6LIeg,0,梦游,1
2018-01-26,oVdz5038q7n-kXC7nTXKx2LVcmuk,0,淘汰,1
2018-01-26,0,17623753,都是你的错,17
2018-01-26,oVdz5017REpclMyK_6UcE8TzV16E,0,Closer,1
2018-01-26,oVdz50-3myNrnXA9YJR47LtbjlaQ,0,大哥,1
2018-01-26,oVdz502J9nkztPDkQproVxxsGY54,0,匆匆那年-我是歌手第三季,2
2018-01-26,oVdz50zwCK58wJR35qc_eJq9E9Ns,0,我们都一样,1
2018-01-26,oVdz50zS8mPFTUvUmNmOcN0mXAQk,0,隐形的翅膀,5
2018-01-26,oVdz504uCe310A7dnuJ0ghqTQWKc,0,倒带,2
2018-01-26,oVdz50whpwRrfc8jXoj0VF4nur_I,0,繁花,1
2018-01-26,oVdz508pg0ldU9xWcxXZFVUR0Eow,0,下一站天后,1
2018-01-26,oVdz503ujn6v2NDgc5nffySwessw,0,江南,1
2018-01-26,oVdz508MB0NekE5KKp7MKMlRVr4Q,0,最炫民族风,5
2018-01-26,oVdz505Jg3Lu16DEqxfyS-ObvwjA,0,我要的飞翔,3
2018-01-26,oVdz50xWLGpz4B-2f2_Touni70jU,0,哈巴狗,1
2018-01-26,oVdz504mHFkbWfqg8Ztuomg6LIeg,0,喜欢你,2
2018-01-26,oVdz50-X4kKbYV2me5IiwIGf6ja8,0,依然在一起,1
2018-01-26,oVdz50-dYbuofO4IQ-9RWkI-gqKw,0,再见二丁目,2
2018-01-26,oVdz507CjuVDiKGeiRKhBE57JEvg,0,绿光,5
2018-01-26,oVdz508tsoQeXs5A8ykrJRozgW6A,0,被伤过的心还可以爱谁,7
2018-01-26,oVdz508ruJ-KBMqQOhorbRugmVWM,0,小小少年-童声,1
2018-01-26,oVdz50_NV2P1qh7ufr6HRob6c_aw,0,你是我的眼,3
2018-01-26,oVdz50wlxl155DD3ZHR7wnLygrAI,0,说谎,1
2018-01-26,oVdz509jmX3RLrY9Meetxdj9ODXg,0,最美,1
